Id	Confirmed At	Confirmation Sent At	Unconfirmed Email	Role	Nick Name	Image Uid	Temple	Is Female	Birth Year	Prefecture Code	Created At	Updated At	Likes Count	Answers Count	Email Receivable	Position	Profile	Twitter Name	Blog Url	Introduction	Profile Title	Last Answered At	Premium Expire On	Problem	Prefecture Acl Code	Profile Acl Code	Problem Acl Code	Is Resigned	Mail Daily	Mail Frequency
30250	2017-01-14 10:55:26 +0900	2017-01-14 10:55:11 +0900			いお			TRUE	1993	13	2017-01-14 10:55:11 +0900	2017-01-14 11:03:00 +0900	0	0	FALSE		"銀行員(第一志望の企業は落ちたものの、現在の仕事は自分に合っていると思う楽しい)
4人家族(父母弟私、以前は父方祖母叔母と二世帯で暮らしていたが嫁姑問題等により別居)
穏やかな性格だと思う、普段は明るいが暗い部分もある(無理して明るくしているわけではない、AB型だからか二重人格っぽいかんじ？)"					1970-01-01 00:00:00 +0900			0	0	1	FALSE	TRUE	daily
30249	2017-01-14 09:30:59 +0900	2017-01-14 09:30:40 +0900			test2			TRUE			2017-01-14 09:30:40 +0900	2017-01-14 09:30:59 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1		1	FALSE	TRUE	daily
30248	1970-01-01 00:00:00 +0900				涼香			TRUE	1988	28	2017-01-14 09:10:27 +0900	2017-01-31 15:20:23 +0900	0	0	FALSE		一般的な事務職員。哲学を学んだ経験あるほどの思考好き、書くことも好き。まともに恋人がいたことがなく、未だに実家暮らしだが、別にそのままでいいと思ってしまっている。人間関係が昔から大の苦手で、リアルでもネットでも失敗ばかり。人間関係以外の悩みは今のところそんなにない。人間関係を円滑にできるようになりたいと願う。					1970-01-01 00:00:00 +0900		自分にとって誰よりも大切な人、思いを寄せている人ばかり何度も何度も傷つけ、苦しめ、挙句に関係を徹底的に破壊してしまう（もちろん自分で望んでやっているわけではない）	0	0	0	FALSE	TRUE	daily
30247	1970-01-01 00:00:00 +0900				セイ			FALSE	1979	13	2017-01-14 03:19:49 +0900	2017-02-23 23:38:47 +0900	0	0	TRUE		"介護職員
自分、嫁、4歳の息子、2歳の娘の
四人家族
性格は極めて自己中
(外面は良い 但し無意識。意識的に取り繕ってる訳ではない)
送りたい人生のビジョンが何もなく、
家族を養うだけの毎日に疲れている。"					1970-01-01 00:00:00 +0900		"一人っ子だった事もあり、昔から自分の好きな様に生きてきた。
親父に遊んでもらった記憶は覚えてる限りではなかった。
自分の好きな事があったから、自分は干渉されない事に寂しさは感じなかった"	0	0	0	FALSE	TRUE	daily
30246	1970-01-01 00:00:00 +0900				マーニャ			TRUE	1980	22	2017-01-14 02:24:40 +0900	2017-02-24 13:52:17 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			0	0	0	FALSE	TRUE	daily
30245	1970-01-01 00:00:00 +0900			user	名前未設定			TRUE			2017-01-14 01:19:18 +0900	2017-01-14 01:19:18 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1		1	FALSE	TRUE	daily
30244	1970-01-01 00:00:00 +0900				マーシー			TRUE	1990	11	2017-01-14 01:02:29 +0900	2017-03-13 15:00:15 +0900	0	0	FALSE		鬱で倒れ新卒で入社したばかりの会社を辞めて約四年経ちました。病はかなり寛解して人付き合いは復活。ニート半分の生活で趣味のアクセサリー作りに没頭し、販売を始めたものの、生計を立てられるような儲けが出ず日々悶々としています。貯金も底をつきそうなので、再就職せねばと職業訓練でWebデザインの知識を習得しようとしていますが、ハローワークや企業の精神疾患持ちへの対応に病んで怖気付いています。20代後半となり結婚もしたいですが、病気のことを打ち明けることに抵抗を感じたりしてなかなか相手に心を開けません。ただただ、将来が不安です。					1970-01-01 00:00:00 +0900		"人の怒りが怖い
いつも嫌われることを恐れている
好かれたい相手に対して素直な自分を出さない
恋愛関係になると依存しやすい"	0	0	0	FALSE	TRUE	daily
30243	1970-01-01 00:00:00 +0900				はる			TRUE	1998	27	2017-01-14 00:15:43 +0900	2017-02-08 21:52:17 +0900	0	0	FALSE							1970-01-01 00:00:00 +0900			0	0	1	FALSE	TRUE	daily
30242	1970-01-01 00:00:00 +0900				ゆゆ			TRUE	1984	14	2017-01-13 22:00:25 +0900	2017-01-13 22:09:58 +0900	0	0	TRUE		"専業主婦、
夫、娘と私の実家で同居中(母、弟、父はあまり帰ってこないです)
我が強く、ネガティブ、面倒くさがり、
私は2年前位から闘病中です(癌)
とにかく娘が安心して過ごせる環境を整えたいのですが…。"					1970-01-01 00:00:00 +0900		"母の言動にイライラしてしまう
夫が尊敬できない"	0	0	0	FALSE	TRUE	daily
30241	1970-01-01 00:00:00 +0900				わっほ			TRUE	1989	23	2017-01-13 21:25:10 +0900	2017-01-13 21:26:16 +0900	0	0	FALSE		事務、					1970-01-01 00:00:00 +0900		"人が羨ましい
"	0	0	1	FALSE	TRUE	daily
30240	1970-01-01 00:00:00 +0900			user	カッカ			FALSE	1991	20	2017-01-13 20:19:02 +0900	2017-01-13 20:24:15 +0900	0	0	TRUE		"運送業 ひとり暮らし 

優しい 感受性敏感

心を感じとる

言われなくても気持ちを感じとる

楽しくて仲間と共に笑顔で過ごしたいです"					1970-01-01 00:00:00 +0900		"相手が悪くても自分自身が悪いと責めてしまいます

たとえ裏切られても裏切らずに接して苦しいです"	1	0	1	FALSE	TRUE	daily
30239	1970-01-01 00:00:00 +0900				ブルーベリー			TRUE	1991	23	2017-01-13 18:29:36 +0900	2017-01-18 23:25:04 +0900	0	0	FALSE		よろしくお願いします					1970-01-01 00:00:00 +0900			0	0	1	FALSE	TRUE	daily
30238	1970-01-01 00:00:00 +0900				pino			TRUE	1999	1	2017-01-13 18:06:29 +0900	2017-04-23 22:19:43 +0900	0	0	TRUE		"高校生で母子家庭です。
明るい性格だと思っていますがたまに消極的になることが多々あります。
好きな人と幸せにくらしたいです。"					1970-01-01 00:00:00 +0900		"なんでもかんでも自分のものにしたくなります。
自分のものには嫉妬深いです。"	0	0	0	FALSE	TRUE	daily
30237	1970-01-01 00:00:00 +0900				もりもり			FALSE	1988	20	2017-01-13 12:16:53 +0900	2017-01-13 12:17:24 +0900	0	0	FALSE							1970-01-01 00:00:00 +0900			1	0	1	FALSE	TRUE	daily
30236	1970-01-01 00:00:00 +0900				けやき			FALSE	2000	27	2017-01-13 11:23:52 +0900	2017-01-13 12:50:01 +0900	0	0	TRUE		"学生です。
心地よい人生を追求したいです。
よろしくお願いします。"					1970-01-01 00:00:00 +0900			1	0	1	FALSE	TRUE	daily
30235	1970-01-01 00:00:00 +0900				ロッキー			TRUE	1969	27	2017-01-13 10:26:51 +0900	2017-05-27 15:07:30 +0900	0	0	TRUE		"専業主婦、夫と20歳の娘、高１の息子がいます。
性格は子供の頃から、明るいと言われてきました。それなりに真面目で保守的だと思います。
勉強もそこそこ出来、レールを外れず生きてきた気がします。  息子が不登校になり…それでも何とかやりたい野球の強い高校に入りました。  なのにまた不登校気味でもう進級が難しく…本人は何も語らず寝ています。死にたいです。"					1970-01-01 00:00:00 +0900		"他人の幸せが妬ましい。
母親が嫌い。
"	0	0	0	FALSE	TRUE	daily
30234	1970-01-01 00:00:00 +0900				まゆみ			TRUE	1989	13	2017-01-13 08:38:29 +0900	2017-08-28 23:53:42 +0900	0	0	FALSE							1970-01-01 00:00:00 +0900			1	0	1	FALSE	TRUE	daily
30233	1970-01-01 00:00:00 +0900				Sori			TRUE	1961	38	2017-01-13 06:09:37 +0900	2017-02-08 08:55:21 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			0	0	1	FALSE	TRUE	daily
30232	1970-01-01 00:00:00 +0900				ゆうか			TRUE			2017-01-13 04:57:03 +0900	2017-01-13 04:57:03 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1		1	FALSE	TRUE	daily
30231	1970-01-01 00:00:00 +0900			user	ねっちちろ			TRUE	1992	27	2017-01-13 01:11:40 +0900	2017-01-13 01:12:59 +0900	0	0	FALSE		"大学生です。
今年から社会人頑張ります。"					1970-01-01 00:00:00 +0900			0	0	1	FALSE	TRUE	daily
30230	1970-01-01 00:00:00 +0900				ぴよコ			TRUE	1989	26	2017-01-12 23:33:44 +0900	2017-01-13 14:33:31 +0900	0	0	TRUE		大事な人から大切にされ、幸せに共に生きたい					1970-01-01 00:00:00 +0900		恋愛になるとなんでも重く捉えてしまう	0	0	0	FALSE	TRUE	daily
30229	1970-01-01 00:00:00 +0900				優優			TRUE	1985	46	2017-01-12 22:09:14 +0900	2017-01-12 22:19:25 +0900	0	0	TRUE		"会社員〈事務〉。未婚。
両親、兄、弟の5人家族。
幼い頃から大事にされ、何の不自由もなく暮らしてきましたが、ストレスを身体に受けやすく、すぐ体調を崩してしまいます。
食に対する執着も強く、心が寂しかったり嫌なことがあると食べてしまいます。
親や恋人、仕事でもすぐイライラしてしまい、感情のコントロールが難しいと感じ、虚無感を感じてしまいます。"					1970-01-01 00:00:00 +0900		"相手の感情を細かく読み取ろうとしてしまう
正義感が強く、真面目な性格が故に車の運転や対応が横柄な人などをみると見過ごすことが出来ず、すぐにイライラしてしまう
回りの目をすごく気にしてしまう
"	0	0	0	FALSE	TRUE	daily
30228	1970-01-01 00:00:00 +0900				青レモン			TRUE	1978	13	2017-01-12 22:05:04 +0900	2017-01-13 19:13:54 +0900	0	0	FALSE		夫と２人暮らしの専業主婦です					1970-01-01 00:00:00 +0900		"ワガママかなと思います。
心の奥底には破滅願望のようなものがある気がしています。"	1	1	0	FALSE	TRUE	daily
30227	1970-01-01 00:00:00 +0900				未知			TRUE	1967	23	2017-01-12 21:23:04 +0900	2017-02-08 20:32:44 +0900	0	0	TRUE		"自分は、官公庁水商売臨時職員、主人は長男。こどもなし。
１０年前に主人父が、水商売女性と二人暮らしをする。主人母は他界している。
昨年、主人父が交通事故で入院し、認知症をわずらう。
自分としては、水商売あがりの後妻をはやく追い出し、快適に暮らしたい
"					1970-01-01 00:00:00 +0900		"55歳で主人父の後妻にはいった水商売あがりの後妻が憎い。最初は籍を入れない約束だったがいれてしまった。
入れたばっかりに態度がでかく長男の嫁のわたしに、自分の旦那の介護をさせようとする

"	0	0	0	FALSE	TRUE	daily
30226	1970-01-01 00:00:00 +0900				ゆりかご			TRUE	1991	20	2017-01-12 21:22:16 +0900	2017-02-04 14:37:04 +0900	0	0	FALSE		"くだらない悩みがいろいろあるので
相談させてください。"					1970-01-01 00:00:00 +0900			0	0	1	FALSE	TRUE	daily
30225	1970-01-01 00:00:00 +0900				しゅうと			FALSE	1996	27	2017-01-12 21:19:21 +0900	2017-01-13 12:55:32 +0900	0	0	TRUE		運送会社でアルバイトをしてる者です					1970-01-01 00:00:00 +0900			1	0	1	FALSE	TRUE	daily
30224	1970-01-01 00:00:00 +0900				あやの			TRUE	1991	40	2017-01-12 19:13:30 +0900	2017-01-27 02:27:57 +0900	0	0	TRUE		"学生です。両親と姉、妹の5人家族で、猫を一匹実家で飼っています。
家が代々神道ということもあり、お寺とはあまり縁がありません。個人的に、神道だけでなく仏教や他の宗教にも興味があります。
"					1970-01-01 00:00:00 +0900		"自分に自信がない。
"	1	0	0	FALSE	TRUE	daily
30223	1970-01-01 00:00:00 +0900				ふでのこ			TRUE	1998	11	2017-01-12 19:00:41 +0900	2017-01-12 19:03:14 +0900	0	0	TRUE		高校３年生					1970-01-01 00:00:00 +0900			0	0	0	FALSE	TRUE	daily
30222	1970-01-01 00:00:00 +0900				れら			TRUE	1991	1	2017-01-12 18:39:25 +0900	2017-01-12 18:43:15 +0900	0	0	TRUE		"2人姉妹の末っ子です。家族には愛されましたが姉が子供の頃に場面緘黙等あり我慢が多かったのか大人になってから不安定になりました。
少し前まで水商売をしていましたが、辞めていま人生がわからなくなってます。"					1970-01-01 00:00:00 +0900			0	0	1	FALSE	TRUE	daily
30221	1970-01-01 00:00:00 +0900				ちび			TRUE	1990	27	2017-01-12 17:10:14 +0900	2017-01-14 00:20:07 +0900	0	0	TRUE		"３人の子供がいます。
よろしくお願いします。"					1970-01-01 00:00:00 +0900			0	0	1	FALSE	TRUE	daily
30220	1970-01-01 00:00:00 +0900				みかんあめ			TRUE	1980	25	2017-01-12 16:36:49 +0900	2017-01-12 16:37:57 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			0	0	0	FALSE	TRUE	daily
30219	2017-02-09 15:56:55 +0900	2017-02-09 15:52:41 +0900			あるも			TRUE	1994	12	2017-01-12 16:26:04 +0900	2017-02-09 15:56:55 +0900	0	0	TRUE		保育士					1970-01-01 00:00:00 +0900			0	0	1	TRUE	TRUE	daily
30218	1970-01-01 00:00:00 +0900				生ゴミちゃん			TRUE	1998	14	2017-01-12 14:35:01 +0900	2017-04-01 19:40:37 +0900	0	0	FALSE		"高校生
五人家族
根に持ってしまうところがあります(´・ω・｀)
自分に自信がなく、この春に整形する予定です。
人からは真面目すぎるといわれます。

大好きな恋人がいるので、家族と恋人と仲睦まじく幸せに暮らしたい。
"					1970-01-01 00:00:00 +0900		"すぐ嫉妬してしまう。
暴飲暴食してしまう。
嫌いな人に執着し続けてしまう。"	0	0	0	FALSE	TRUE	daily
30217	1970-01-01 00:00:00 +0900				ケサラセラ			TRUE	1964	42	2017-01-12 12:44:52 +0900	2017-01-12 15:15:25 +0900	0	0	TRUE		"20歳で結婚し24歳で二人の子供を抱え離婚して再婚する事もなく１人で頑張ってきた52歳のおばちゃんになってしまった私です。
子供達もそれぞれ家庭を持ち私は１人暮らし。性格はと言うと 皆からは明るく優しい賢い人と言われますが…実際 明るくはありますが その他が当てはまってるかはわかりません。
この先素敵なパートナーに巡りあえたらとおもってます。"					1970-01-01 00:00:00 +0900		2年間あまりの不倫 離婚してやっと二人で生活出きると思っていたのに 彼には新たに彼女がおり 捨てられました。その悔しさと苦しみと早く忘れたいのに忘れられない。	0	0	0	FALSE	TRUE	daily
30216	1970-01-01 00:00:00 +0900				mentai no umami			TRUE	1993	40	2017-01-12 12:37:08 +0900	2017-01-12 17:31:23 +0900	0	0	FALSE		"わたし
北海道出身で、昨年から福岡に在住(彼氏と同棲)。
医療事務の仕事をしている。
マイペースで、
周りからは気配り上手と言われます。


家族は
父母(共に50歳)
弟(東北の大学に在学中)
親戚付き合いはほとんどありません。"					1970-01-01 00:00:00 +0900			0	0	0	FALSE	TRUE	daily
30212	1970-01-01 00:00:00 +0900			user	名前未設定			TRUE			2017-01-12 02:39:11 +0900	2017-01-12 02:39:11 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1		1	FALSE	TRUE	daily
30211	1970-01-01 00:00:00 +0900			user	名前未設定			TRUE			2017-01-12 01:50:17 +0900	2017-01-12 01:50:17 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1		1	FALSE	TRUE	daily
30210	1970-01-01 00:00:00 +0900			user	みん			TRUE	1998	1	2017-01-12 01:09:59 +0900	2017-01-12 01:10:56 +0900	0	0	FALSE							1970-01-01 00:00:00 +0900			1	0	1	FALSE	TRUE	daily
30209	1970-01-01 00:00:00 +0900				ほのか			TRUE	1993	13	2017-01-11 23:53:00 +0900	2017-01-11 23:53:32 +0900	0	0	FALSE							1970-01-01 00:00:00 +0900			1	0	1	FALSE	TRUE	daily
30208	1970-01-01 00:00:00 +0900				ころろ			TRUE	1998	4	2017-01-11 23:39:50 +0900	2017-01-27 07:05:41 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1	0	1	FALSE	TRUE	daily
30206	1970-01-01 00:00:00 +0900			master	宗像義順	2017/01/11/22/02/29/762/Screenshot_2015_08_30_17_39_05.png	33565	FALSE		15	2017-01-11 21:32:23 +0900	2017-08-25 14:25:51 +0900	1200	132	TRUE	副住職				若輩者ですが、宜しくお願い致します。		2017-08-02 16:27:08 +0900			1		1	FALSE	TRUE	none
30201	1970-01-01 00:00:00 +0900				まさ			FALSE	1994	11	2017-01-11 20:29:32 +0900	2017-01-12 00:50:44 +0900	0	0	TRUE		"大学４年生で、今年の春から社会人(総合商社の営業)です。

父と母、自分の３人で実家暮らしをしており、年の離れた姉が１人います。

緊張しいな性格ですが人見知りはしない方です。
変化球な言動が苦手で基本、真っ直ぐにしか出来ません。
ですがそれを自分の持ち味だと思ってます。"					1970-01-01 00:00:00 +0900		優柔不断で執念深いです。	0	0	0	FALSE	TRUE	daily
30200	1970-01-01 00:00:00 +0900				みなはん			TRUE			2017-01-11 19:52:04 +0900	2017-01-11 19:52:04 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1		1	FALSE	TRUE	daily
30199	1970-01-01 00:00:00 +0900				たお			TRUE	1989	27	2017-01-11 18:36:53 +0900	2017-01-12 02:08:04 +0900	0	0	FALSE							1970-01-01 00:00:00 +0900			0	0	0	FALSE	TRUE	daily
30198	1970-01-01 00:00:00 +0900				yahuu			FALSE	1985	1	2017-01-11 17:41:05 +0900	2017-01-20 17:44:54 +0900	0	0	FALSE							1970-01-01 00:00:00 +0900			1	0	1	FALSE	TRUE	daily
30197	1970-01-01 00:00:00 +0900				ケサハイセイタカ			FALSE			2017-01-11 16:10:45 +0900	2017-01-11 16:10:45 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1		1	FALSE	TRUE	daily
30196	1970-01-01 00:00:00 +0900				ゆのみん			TRUE	1979	42	2017-01-11 16:03:02 +0900	2017-01-11 17:34:16 +0900	0	0	FALSE		"職業:データ入力
家族:夫と二人暮らし+犬
性格:内向的
こんな人生を送りたい:穏やかに過ごしたい"					1970-01-01 00:00:00 +0900		怒りがいつまでも消えない。自分に自信が持てない。	0	0	0	FALSE	TRUE	daily
30195	1970-01-01 00:00:00 +0900				ティンカーベル			TRUE	1965	99	2017-01-11 15:42:37 +0900	2017-01-11 18:45:42 +0900	0	0	TRUE		"バツイチ娘が２人家族を尊重しすぎた
ので、娘が高校卒業後は自分が自立して
仕事と趣味を持ちたい
"					1970-01-01 00:00:00 +0900		自分意見を主張出来ない	0	0	1	FALSE	TRUE	daily
30194	1970-01-01 00:00:00 +0900				MaL			TRUE	1989	13	2017-01-11 15:01:13 +0900	2017-01-17 13:45:45 +0900	0	0	TRUE		"職業：常駐4人の小さなIT系の会社勤務。事務の契約社員として勤務しているが、社会保険や福利厚生はなし。会社の都合でアルバイトに格下げ。

家族：父、母、私、弟、妹の5人。飼い猫が3匹。
母は私が15歳の時に重いうつ病を発病し、幼いころから頻繁に起きていた体罰や精神的攻撃が激しくなる。

私自身も精神病の気があると診断された経験あり。"					1970-01-01 00:00:00 +0900		"・嫉妬深い
・怒りのコントロールが下手
・過去の経験に囚われる傾向がある
・自覚があるのに治せないことがある"	0	0	0	FALSE	TRUE	daily
30193	1970-01-01 00:00:00 +0900				キララ・ヘリ			TRUE			2017-01-11 12:00:32 +0900	2017-01-11 12:00:32 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1		1	FALSE	TRUE	daily
30192	1970-01-01 00:00:00 +0900				にゃん			FALSE	1980	12	2017-01-11 11:29:13 +0900	2017-03-05 08:26:05 +0900	0	0	TRUE		"37歳独身
初めての転職を機に鬱状態に。
原因は転職先が合わず、転職した事への後悔と喪失感、転職先の仕事でのストレス。
世間体や外聞を気にする性格の為、誰にも打ち明けれず休職等などはせず、仕事を転々と。

外面は良く、人当たりが良い性格と思われていますが、心の中では絶望感と希死観念が渦巻いております。

藁にもすがる気持ちでサイトに登録しました。"					1970-01-01 00:00:00 +0900		"過去への後悔
他人との比較
他人への嫉妬"	0	0	0	FALSE	TRUE	daily
30191	1970-01-01 00:00:00 +0900			user	ちそ			TRUE	1990	23	2017-01-11 10:34:44 +0900	2017-01-13 15:29:28 +0900	0	0	FALSE		"妊娠を機に結婚、退職、隣県に引っ越し。
夫以外、知り合いもいない地に住んでいるので、気軽に相談もできません。
私自身 未熟な点も多いので、いただいたお返事で、大人な考えのできる余裕のある人間に成長したいと思っております。"					1970-01-01 00:00:00 +0900			0	0	1	FALSE	TRUE	daily
30190	1970-01-01 00:00:00 +0900				モコ			TRUE	1989	7	2017-01-11 02:51:29 +0900	2017-01-11 02:55:19 +0900	0	0	TRUE		"派遣社員
短気で、心配症、ネガティブ、嘘つき
頭の回転がわるい



"					1970-01-01 00:00:00 +0900			0	0	1	FALSE	TRUE	daily
30189	1970-01-01 00:00:00 +0900				あすろっく			FALSE	1980	40	2017-01-11 02:06:56 +0900	2017-01-11 02:37:06 +0900	0	0	TRUE		"広島県の田舎の島で生まれ育ちました。
三人兄弟の真ん中で少し引っ込み思案、でも我が強い、目立ちたがりなところもあるめんどくさい性格です。
20才で就職して、転勤族になりました。
30を過ぎて結婚、婿入りして福岡に住所を移しました。
趣味は読書で、縁側でコーヒーやお茶を飲みながら読書するような穏やかな休日を過ごす、そんな人生をおくりたいです。"					1970-01-01 00:00:00 +0900		"上手に人を褒められない、わざとらしくなりそうで言い出せない
おめでとう、などの言葉も。
すぐ『知ってる』アピールしてしまう
こんな自分が嫌い
自分が嫌いだと言う『自分』が嫌い"	0	0	0	FALSE	TRUE	daily
30188	1970-01-01 00:00:00 +0900				真笑			TRUE			2017-01-11 01:59:01 +0900	2017-01-12 02:21:21 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1		1	FALSE	TRUE	daily
30187	1970-01-01 00:00:00 +0900				すい			TRUE	1977	35	2017-01-11 00:41:58 +0900	2017-09-19 00:44:56 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			0	0	1	FALSE	TRUE	daily
30186	1970-01-01 00:00:00 +0900				mikann			TRUE	1997	12	2017-01-11 00:23:16 +0900	2017-01-11 00:35:28 +0900	0	0	TRUE		今はフリーターだけど前向きでいたい(´・ω・`)					1970-01-01 00:00:00 +0900		自分が周りにどう見られているのか、いつも気にしてしまう	0	0	1	FALSE	TRUE	daily
30185	1970-01-01 00:00:00 +0900				かつみ			TRUE	1986	46	2017-01-11 00:10:19 +0900	2017-01-11 22:09:17 +0900	0	0	FALSE		"職業:会社員
家族構成:両親兄姉
性格:警戒心が強くなかなか人を受け入れる事が出来ません。
受入れてくれた友人や家族は大切にしたいと思っています。

人生観:笑いの多い人生を送りたいです"					1970-01-01 00:00:00 +0900			0	0	0	FALSE	TRUE	daily
30184	1970-01-01 00:00:00 +0900				千晶			TRUE	1994	13	2017-01-11 00:09:17 +0900	2017-01-11 00:10:50 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1	0	1	FALSE	TRUE	daily
30183	1970-01-01 00:00:00 +0900				ちえこ			TRUE	1970	12	2017-01-10 23:14:40 +0900	2017-01-10 23:19:38 +0900	0	0	TRUE		"高1長女・中3長男
先月離婚成立するも、元夫(海外赴任中)共々これでよかったのか悩み中
パート勤務
"					1970-01-01 00:00:00 +0900			0	0	1	FALSE	TRUE	daily
30182	1970-01-01 00:00:00 +0900				あい			TRUE	1996	16	2017-01-10 23:06:45 +0900	2017-05-07 16:46:46 +0900	0	0	FALSE							1970-01-01 00:00:00 +0900			0	0	0	FALSE	TRUE	daily
30181	1970-01-01 00:00:00 +0900				山里			TRUE	1960	7	2017-01-10 22:59:29 +0900	2017-01-10 23:04:44 +0900	0	0	TRUE		家の霊界を整えたいと思っています。					1970-01-01 00:00:00 +0900			0	0	1	FALSE	TRUE	daily
30180	1970-01-01 00:00:00 +0900				三日月			TRUE	1988	11	2017-01-10 22:16:13 +0900	2017-03-18 10:26:55 +0900	0	0	TRUE		東北で生まれ育ち、高校卒業を期に埼玉に就職して今に至ります。父が亡くなり１年半ほど前から埼玉で同居し始めました。母は鬱で病院の薬を飲んでいます。					1970-01-01 00:00:00 +0900		"これからの生活が不安です。特にお金について悩んでしまいます。
"	0	0	0	FALSE	TRUE	daily
30179	1970-01-01 00:00:00 +0900				いね			TRUE	1993	26	2017-01-10 22:01:10 +0900	2017-01-10 22:19:20 +0900	0	0	TRUE		"障害児の通所施設で療育をしています。
家族は60代の母、3歳上の姉がおり、二人とも看護師です。
性格は、責任感が強い、優柔不断、面倒臭がり、真面目、のんびり、平和主義という感じです。自分の芯は持っていると思います。
自分の時間を大切にしながら、楽しく働きたいです。生活に困らない程度の収入を得たいです。"					1970-01-01 00:00:00 +0900		"自分に自信がない
努力をすることが苦手
"	0	0	0	FALSE	TRUE	daily
30178	1970-01-01 00:00:00 +0900				かんぴょう			FALSE	1987	14	2017-01-10 21:51:15 +0900	2017-01-10 22:31:59 +0900	0	0	TRUE		自分のやりたいこと、生き方をまだまだ探している最中です。地位や収入に固執したくないけれど、現実を生きるために必要なことで、けれど自分の生き方に沿わない…。その間で毎日なんとか前に進もうと努力しています。					1970-01-01 00:00:00 +0900		自分だけがうまくいっていないのではないか、とよく思ってしまう	0	0	0	FALSE	TRUE	daily
30177	1970-01-01 00:00:00 +0900				蘭ちゃん			TRUE	1998	13	2017-01-10 21:50:40 +0900	2017-01-10 21:56:59 +0900	0	0	FALSE							1970-01-01 00:00:00 +0900			0	0	0	FALSE	TRUE	daily
30176	1970-01-01 00:00:00 +0900				RELA			TRUE	1976	1	2017-01-10 21:30:12 +0900	2017-01-10 21:39:04 +0900	0	0	TRUE		"父・母・兄・自分（兄は別居）
性格は人を信用できない・人と比べてしまう。迷ったときに正解の逆を選び後悔して気持ちを引きずり後悔したことに後悔し輪廻している。"					1970-01-01 00:00:00 +0900		４０歳を過ぎ結婚できなかった為何事にもやる気なし。結婚しても幸せになれるとは限らないけどわかってはいるけど惨めな気持ち	0	0	0	FALSE	TRUE	daily
30175	1970-01-01 00:00:00 +0900			user	名前未設定			TRUE			2017-01-10 20:40:15 +0900	2017-01-10 20:40:15 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1		1	FALSE	TRUE	daily
30174	1970-01-01 00:00:00 +0900			user	ええやんけドットコム			FALSE	1985	28	2017-01-10 18:26:57 +0900	2017-01-10 18:27:38 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1	0	1	FALSE	TRUE	daily
30173	1970-01-01 00:00:00 +0900				ゆう			TRUE	1984	14	2017-01-10 17:50:00 +0900	2017-05-01 07:54:47 +0900	0	0	FALSE		"一般職の事務員、高卒
父母ともに健在で、面倒見の良い姉が居ます
20歳過ぎに入院治療もした精神障害者
(障がい者手帳3級、摂食障害、うつ、双極性障害)
理解のある優しい家族と職場に恵まれています

イライラや憎悪、悪感情に染まることが多く、もっと人間として成長して、心穏やかに生活したいと思っています
"					1970-01-01 00:00:00 +0900		"内心ひとを見下す癖がある
自分に似た悪癖があるひとを異常に憎悪、嫌悪する"	0	0	0	FALSE	TRUE	daily
30172	1970-01-01 00:00:00 +0900				おもち			TRUE	1980	14	2017-01-10 17:36:01 +0900	2017-02-21 00:23:34 +0900	0	0	TRUE		"母は他界。
父とは絶縁状態(住民票ロックをしている)。
妹とも同様。

4月に中古マンションを購入し猫と住んでいる。

人の気持ちと他人の気持ちの境が曖昧だと言われることがある。
自分にできることをやらないでいることに罪悪感を感じる。
調子に乗りやすく落ち込みやすい。多分ADHD。"					1970-01-01 00:00:00 +0900		"悪く思われたり嫌われると自分の関係者にこんな私でごめんなさいと思う。無視されたときは皆になじめない娘を持った母親がかわいそうに思い申し訳なくなった。
自分に甘い。すぐに体のせいにして怠ける。"	0	0	0	FALSE	TRUE	daily
30171	1970-01-01 00:00:00 +0900				みゆな			TRUE	1989	23	2017-01-10 16:51:29 +0900	2017-02-21 22:26:15 +0900	0	0	TRUE		主婦 					1970-01-01 00:00:00 +0900		両親の不仲	0	1	0	FALSE	TRUE	daily
30170	1970-01-01 00:00:00 +0900				なす			TRUE	1998	16	2017-01-10 16:09:35 +0900	2017-03-12 03:07:05 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			0	0	0	FALSE	TRUE	daily
30169	1970-01-01 00:00:00 +0900				ちょこ			TRUE			2017-01-10 16:07:49 +0900	2017-01-10 16:07:49 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1		1	FALSE	TRUE	daily
