Id,Title,Description,Created At,Updated At,Extra,Image Uid,Answered At,Arashi,Category,Likes Count,Answers Count
15059,勇気をください。,"大好きな方がいます。
でも、私はシングルマザーで、
相手の方は大切な跡取り息子。

子連れ再婚となると障壁が大きすぎて、
諦めるべきと周りの皆んなに言われます。
相手の方もご自身の立場に、
結婚に至るまでの進展が難しく感じていらっしゃる様子です。

相手を想って別れるべきか、
相手にこの想いを確かめ障壁を乗り越えていくべきか、
グルグルあぁでもないこうでもない。
真っ直ぐなのは大好きという気持ちだけ。


一度死んで生まれ変わって
彼に出会えたらどんなに幸せか。
（だからと言って全く死にたくない。）

過去は変えれないし、
今ある自分は過去があるからと思っているけど、今までの人生はボロボロ。
「後悔の塊」という荷物をどっこいしょと運んで
ここまで歩いてきました。

離婚を経験して恐いものは何もないです。
傷ついて
心はボロボロになりました
相手を憎んだけど
疲れて憎むのをやめました。
自分の行動も反省し、
その後は真面目に生きてきました。

人生あまり上手くいかないなぁ。
そう思いながら
いつも仏様に手を合わせ、
いつかこの人生を終える時は
後悔の荷物を手放して
ニッコリ休みたいと、お念仏を唱えます。

質問にならず、
ただの戯言になりましたが
少しでも前進できるように
こんな私に勇気をいただけると嬉しいです。",2017-01-12 02:46:44 +0900,2017-04-14 23:47:22 +0900,,,2017-01-12 09:37:22 +0900,false,,16,2
15058,彼氏がアイドルオタク,"彼氏がアイドルオタクです。
彼氏はすごく優しくて私のことを大切にしてくれて、私も彼氏のことがむっちゃ好きで、言ってしまえばとっても幸せな関係なんですけど、

どうしても彼氏の推しのアイドルに嫉妬してしまいます。

そのアイドルは私より顔も声もかわいくて実績もあって努力家で歌もダンスもできて人気もあって、私なんかが勝てる要素は全然ありません。

その子は｢ザ 男が好きそう｣なフリフリのかわいい子なのですが、私はとてもその子のようにはなれないです。

普段は｢アイドルはアイドル！彼女は彼女！彼女はわたし！｣と自分に言い聞かせてるのですが、定期的にアイドルと自分を比べてすごく落ち込んでしまいます。

アイドルと自分を比べるなんておこがましいのですが、それでもやっぱり彼氏の推しは気になってしまいます。

どうやったら本心から｢彼女はわたし！！｣と思えますか？

自分がオタクなこともあり、彼氏にオタクをやめて欲しいなどとは思いませんし、趣味に口出しはしたくないです。

ただただ、強い心が欲しいです。どうしたら手に入りますか？",2017-01-12 02:26:55 +0900,2017-08-21 20:57:08 +0900,,,2017-01-12 11:49:45 +0900,false,恋愛相談,30,3
15057,絶縁とその先の人生について,"1年前に一度ご相談させていただいた者です。
相談させていただいてから心が軽くなり、友人とも仲良くすごしておりましたが、今年のお正月、私と元彼の共通の友人（同じ団体に所属し、私とグループを組んでいる方です）宛に、私と関わるのであればどこまでも追い詰める、といったようなメッセージが届きました。
まさかここまで事態が悪化し、その友人に限らず、思った以上に周りを巻き込んでいたこと、不快な思いをさせていたことにショックを受け、色々熟考した結果、団体とそれに関わる人との絶縁を選択し、彼に宣言しました。
彼との根本との関わりが切れたことで少し気持ちが軽くなった反面、仲の良かった友人や、庇ってくれた仲間とも縁を切ることになったことに、これで良かったのだろうか、ただ現実から逃げたに過ぎないのでは、という少しの後悔が残っています。
私はこれからどういう心持ちで過ごしていけばよいのでしょうか。厳しいお言葉でもかまいません。アドバイスをいただけますと幸いです。
よろしくお願いいたします。
",2017-01-12 00:52:20 +0900,2017-02-15 17:25:28 +0900,,,2017-01-12 01:42:10 +0900,false,他人・友人関係,25,2
15056,ネガティヴな性格を直したい,"私はとても消極的で、友達を作るのも苦手な方です。もっと友達が欲しい、と毎日とても思います。

でも、最近ではなかなか行動に起こせない自分にどんどん嫌気がさしてきて、もう昔のような明るい性格にはもどれないのかと、昔の自分と比べてばかりいます。

本当は、実は心の底で友達なんていらないと感じている自分がいるのではないのかとも思うようになりました。

でも、楽しいことをするのにはとても友達が必要だと感じますし、もっと充実した過ごし方ができるとおもうのです。

どうか、こんな私ですが、何かポジティブに考えていけるようなアドバイスが欲しいです。お願いします。",2017-01-12 00:07:05 +0900,2017-06-09 04:39:57 +0900,,,2017-01-12 01:54:45 +0900,false,他人・友人関係,16,2
15055,未婚シングルマザーとの恋愛について,"私は今年社会人になる大学４年生です。

私にはつい１カ月前までお付き合いしていた女性がいました。
付き合い始めたのは去年の頭です。

お相手はアルバイト先で知り合った１つ年上の未婚のシングルマザーで今年４才になる子供がいます。

未婚の理由は子供の父親にあたる男性にDVを受けたためだそうです。

学生とシングルマザーの恋愛なんてと感じるかもしれませんが、お互いに気持ちがあったので様子を見ながらお付き合いすることになりました。

稼ぎも少ない学生という身分で、彼女と子供に対して少なからず罪悪感を感じていましたが、だからこそ自分に出来ることは全てやろうと思い、

付き合うまでは遊ぶためにアルバイトをしていましたが、３人の生活になったときのためにと学校以外の時間はアルバイトに専念し貯金を始めました。

彼女との時間も子供のことを考えて、子供が寝ている時間に会いに行って、子供と会うときもママの友達として会うようにしていました。

彼女が風邪を引けば必ず看病をしに行き、
DVの後遺症なのか精神的に不安定なところがあるので彼女が落ち着かないときは極力一緒にいれるように努力しました。

また、彼女は少し束縛が強い傾向にあり、どうにも出来ない内容で喧嘩することが何度もありました。その度に説得してなんとか落ち着いて貰っていました。

そんな中、とある日あまりにも思いやりに欠ける言動を彼女がとったので、私もつい感情的になってしまいそのまま距離を取る(約３週間)ことになりました。

その期間で、彼女の良いところではなく悪いところばかり見ていたり、相手の事を言う前に自分に直すところがあったのでは？と反省をし仲直りしようと思い連絡を取りました。

謝罪の気持ちと好意の気持ちを伝えたのですが、彼女は「もうそういう風に考えられない」と拒否し、説得しましたが別れることになりました。

彼女の支えになるつもりが真逆に事は進んでしまいました。
後悔しなかった日は１度もありません。

彼女の気持ちを汲まなければならないのは解っています。
彼女には子供がいてそれどころじゃなくなってくるのも解っています。
いま、好意の気持ちを伝えても重荷になるのも解っています。

しかし、どうしても諦められません。

本当に相手の事を考えるならば私はどうするべきでしょうか。",2017-01-11 23:43:08 +0900,2017-02-20 22:06:35 +0900,,,2017-01-12 00:48:37 +0900,false,恋愛相談,15,2
15054,鬱病,"私は鬱病なのか、治ったのか、いや最初から鬱病なんてなかったのか…わからない。数日間心がざわついてる。叫びたい。３回叫びます。

ヽ(;ﾟ;Д;ﾟ;; )ｷﾞｬｧｧｧ

ヽ(;ﾟ;Д;ﾟ;; )ｷﾞｬｧｧｧ

ヽ(;ﾟ;Д;ﾟ;; )ｷﾞｬｧｧｧ",2017-01-11 23:10:14 +0900,2017-02-10 21:47:21 +0900,,,2017-01-12 00:00:36 +0900,false,後悔・自己嫌悪,74,2
15053,「きれい」を受け入れられない,"私の友人に会った時、母が「きれいな子ね」と言いました。その言葉が少し気にはなっていましたが、時間が経つにつれ恨みへと変わり、結局年老いた母に手をあげてしまいました。

私は以前会社勤めをしていたのですが、営業の部署で男性が多く、事務の私は可愛がってはもらっていましたが、いつも聞き役でした。
「友達の○○ちゃんかわいいね」「あの子は目の保養になるね」「今度飲み会呼んで来てよ」
自分の体調が悪い日も、ニコニコ聞いて友達を呼びました。

会社を辞めた後、自分では頑張って我慢もしてやり切ったつもりでした。
しかし… その傷は癒えることなく、時間が経つにつれ更に深くなっていきました。
最初は、友達のことを「きれい」と言われることが嫌くらいでしたが、今はテレビの女優さんを見て誰かが「きれい」と言うことすら耐えられず、「きれい」が自分の中で絶対受け付けられない禁止用語になっています。

旦那は気をつけて言いませんが、母がつい言ってしまった時など、必ず手をあげてしまいます。
私の前で誰かのことを「きれい」と言う人は、死んでしまえと思ってしまいます。
苦しいです。助けてください。どうすれば、この頭の中を切り替えられるのでしょう…

",2017-01-11 22:39:08 +0900,2017-03-22 13:47:12 +0900,,,2017-01-12 11:08:07 +0900,false,怒りを抑える,39,3
15052,猫になりたい,"とても馬鹿馬鹿しい質問ですが、お答え頂けたら幸いです。

猫好きな人の飼い猫になりたいんです。
ちょっと疲れてしまったのか、｢これから生きて、頑張り続けるのもなぁ｣と思ってしまい、人間ではなく、猫に生まれ変わりたくなりました。
なんといいますか、レール(進学、就職、結婚、子育て)から外れてしまった自分は、より一層頑張らなくてはならないと分かっているのですが、気力が湧かなくて･･･
もしも、この人生を断ち切ってしまったら、愛される猫に生まれ変わることは出来ますか？
誰かの愛猫になるには、どんな徳を積めばなれるんでしょうか？


",2017-01-11 22:31:44 +0900,2017-01-29 22:31:05 +0900,,,2017-01-12 01:04:20 +0900,false,,24,3
15051,明日、彼に会えます,"
何度も何度もすみません。

明日は亡くなった彼のお通夜です。

ずっと彼に会いたいと思っていたのですが、
いざ亡くなった彼に会うとなると
とても緊張してしまいます。
決して、怖いわけではありません。
むしろ明日を待ち遠しく思います。
はやく彼に会いたいです。

しかし、明日の事を考えると、
鼓動が速くなり、息も荒くなります。
手足が震えて力がうまくはいりません。
彼のことを思うと、泣きたくなります。

でも、彼に明日会うとなると、
今日の夜は泣きたくないです。
今日泣くと明日、目が腫れて
きっとブサイクな顔で会うことになります。
彼の前では最後まで
すこしでも綺麗でいたい
そんな乙女心があり、
泣くのをずっと我慢しています。
日中は泣いてしまいましたが、、。

心と体をリラックスさせる方法があれば
教えていただきたいです。

きっとまだ眠れないので、
ご回答いただけるのを待とうと思います。

大変自分勝手な質問で申し訳ありません。
",2017-01-11 21:40:06 +0900,2017-01-13 01:06:04 +0900,,,2017-01-11 22:13:21 +0900,false,心構え・生きる智慧,6,1
15050,人間というのはつらいときに本性がでるものなのですか？,"夫の自己中な本性を見てしまって、やっぱりと……残念です。
夫は風邪引いて味覚障害を起こして2週間なんですけど、味があまりしないことで、家族にも物にもあたり放題です。
医者にも相手にされず、そのうち治るとの診断。
ノロや重症なインフルエンザで大変な患者さんが多い中、医者の言い分もわかります。
今朝、夫が台所のものめちゃくちゃにしてました。
辛いのは分かるけど、もうちょっとこらえてくれないかなと。

ちなみに、私は夫の風邪がうつり会社は休んでいます。熱は下がりましたが、調子悪いので養生してます。

「お前はネットばかりして、使えねー！」と怒鳴って出てきました。
まー、ネットしすぎですが、ネットが唯一の心の拠り所なので。家族がこれなんで。（笑）

自分は味覚障害で辛いけど、当たられる家族はどうでもいいって、これがこの人の本性なのかと、本当残念です。
本当は、こんな自己中で、無慈悲な人だったんですね。
まー、働かないとか、女癖悪いとかDVやギャンブルよりましかもしれませんが。
慈善団体に寄付するような人だったんですが、結局は自己満足と外面よいふりしていただけだったとわかりました。

夫に友達が一人しかいない意味がわかったような気がします。

もうこれ駄目だわ。

",2017-01-11 21:02:23 +0900,2017-03-06 08:19:25 +0900,,,2017-01-11 22:42:50 +0900,false,怒りを抑える,17,2
15049,職場の人間関係と仕事量,"新しい職場に就職して現在二か月になるのですが、今回はその職場の人間関係について質問させて頂きます。

私の所属している部署は自分を含めて４０代の男性上司と３０代の女性の先輩同僚と３名体制で業務を行っています。

私の席はその二人の間に挟まれているのですが、上司と先輩の女性の同僚は仲が悪くお互い仕事関係の話し以外は挨拶なども全くせずほとんどコミュニケーションを取ることがありません。

私も最初はそれほど気にならなかったのですが、最近はお互いいがみ合うことも多々あり、間に挟まれている私もそのやり取りを聞いているだけで嫌な気持ちになってきてイライラすることもあって女性の同僚と言い合いをしてしまった事もあります。そういう事もあって最近はちょっとした事で八つ当たりのような言い方をされる事が多くなってきました。

私は毎日気持ちよく仕事がしたい性分という事もあり、ことの他こういったいがみ合う人間関係がとても苦手で精神的にもかなり参ってしまっています。

挙句の果てに入社前に聞かされていなかった業務などが膨大にあり、残業していかなくては終わらない状況にも関わらず、上司からは「早く帰りなさい。」の一点張りで結局終わらすことができずに翌日以降に持ち越しになるという悪循環に陥ってっしまい「ちょっと遅いよ。そのスピードだとこれからうちではやっていけいないよ。」と言われる始末です。

ちょっと精神的に辛くなってしまってこの二日ばかり会社を休んでしまっています。家族や恋人に相談してもあまり納得のいく回答が返ってこなかったので質問させて頂きました。なにか良きアドバイス等頂きたく存じます。宜しくお願い致します。

",2017-01-11 20:11:58 +0900,2017-05-29 21:48:28 +0900,,,2017-01-11 23:28:36 +0900,false,学校・職場関係,9,1
15048,初めまして、こんにちは。恋愛相談です。,"以前からこのサイトの存在は知っておりました。多々の素晴らしいお返事を読ませていただき私の分岐点で助けていただければと思います。
現在付き合っている方がいます。長い間ずっと友達だったのですが、久しぶりに会い、付き合いました。しかし喧嘩も絶えず1年後くらいに私から別れ話となりました。ですが別れるとなると向こうが断固拒否で暴力まがいや話し合いでも絶対い嫌だと進まず、そのままズルズルきておりました。このままではダメだと思い、次に大きな堪え難い喧嘩をしたら離れると覚悟を決めて最近再び付き合うことにしました。が、早速大喧嘩です
ありがたいことに向こうは私を結婚相手としてみてくれていますが、私の親は厳しく向こうの家庭環境という言い方をするのはおかしいですが、その点では親の説得は難しく私が頑張らなければいけません。
ですが、私も好きという気持ちはあるのですが、のめり込むくらい人を好きになりません。自分本位なのは分かっているのですが、本当にこの人でいいのかすごく悩みます。もっと幸せにしてくれる、自然にいて喧嘩しない人がいるんではないかばかり考えます。喧嘩しすぎて罵声の浴びせあいでお互いが精神病になるんじゃないかと思った時期もありました。
そんな相手と結婚して生涯支え合うことができるかどうか。なかなか好きにならない私にとって彼は貴重な存在なのですが、好きはいつかなくなりますし、結婚となれば我慢の日々。お互いが相手の言動行動を許容することもできないので喧嘩になると思います。気持ちはいつか消えるもの、この屈折した考えが相手の方には辛い思いをさせているみたいです。が、私は現実を考えろとも思ってしまいます。
喧嘩ばかりでうまくいかないのだから、もう別れて次に行けばいいとも思ってしまいます。なのに私もなかなか切り替えられず。今の人の1番のいいところは好きということを伝えてくれることです。ですが過去に浮気歴もあり、全部信用できているわけではないです。
こんなことを思いながら、このまま一緒にいて結婚して幸せになれるのかな、と疑問ばかりです。
文章がまとまりませんが、こんな私にヒントとなるお言葉やお叱りの言葉を頂きたいです。
自分勝手で酷いことも相手にしたことがあります。嬉しいことを相手にしてもらったこともあります。ですが自分が可愛く、自分が幸せになるためには、を主語として考えてしまいます…",2017-01-11 19:27:51 +0900,2017-01-12 06:57:20 +0900,,,2017-01-12 00:18:38 +0900,false,,6,2
15047,身体障害者になってしまい辛い,私は、去年脳の病気してしまい急に身体障害者になってしまい辛い死にたいです。電話だと母親に切られるのでメールで返事をください。もう電話切ったとかで母親とケンカしたくありません。,2017-01-11 18:29:49 +0900,2017-02-03 17:24:16 +0900,,,2017-01-12 12:23:25 +0900,false,後悔・自己嫌悪,18,2
15046,亡くなった彼への手紙,"
同じような内容ですみません。

亡くなった彼へ手紙を書いたのですが、
火葬の際に一緒に燃やすとすると、
その手紙は彼があちらの世界へ
持っていってくれますか？

彼が読めないまま、
ただ手紙が燃えてしまうのが悲しくて、
どうするべきか悩んでいます。
",2017-01-11 17:49:07 +0900,2017-01-15 18:07:35 +0900,,,2017-01-11 18:16:22 +0900,false,お葬式・法事,5,1
15045,彼の事を忘れる方法を教えてください,"元カレが既婚者だった件で
以前相談させていただいた者です。


一向寺さまにもアドバイスをいただき
彼の事を忘れようという気にやっとなれました


ただ、忘れようと頑張り過ぎたのか
ここ数日彼との記憶に悩まされています


独身と偽っていた彼
沢山の嘘を思い出し、怒りや憎しみの感情が押し寄せた後は、恋しさと虚しさ、自己嫌悪に変わっていきます。


この歳まで独り身で、
お互い頑張って生きてきたこと
自分の稼ぎや今までの経験や
自分の性格上でのことなど
独身ならではの悩みがあること

私も同じように悩むことはあるので
彼が結婚というものを前向き考えられないことについて、共感することも沢山ありました。

年齢的に出産へのタイムリミットは迫っているけど、好きな人との今を一番大事にして、結婚という形式は一度頭から切り離して、自然に任せようと思っていたのに…。

彼は退屈しのぎに私との恋愛を楽しんでいただけで、既に私がずっと夢に見てきた世界を持っていて、私は彼の現実の世界の住人ではありませんでした。


「家族を養っている人たちは本当に偉い。俺は残念な独身…」とよく言っていた事が思い出され、悔しくて惨めでたまりません。

どんな気持ちであんな嘘をついていたんでしょうか？

嘘発覚から2ヶ月が過ぎ
彼にとってはもう過去のことですが
私の時は止まったままです

仕事に集中したり、身体を動かしたり
空気を入れ替えて、陽の光を浴びて
帰宅したら部屋の明かりを全て点け
温かいものを食べ、いい香りをかいで 
友達に会い、話したり笑ったりして…

何とか振り切ろうと工夫していますが
気を抜いても張っても
不意に感情の底に落ちてしまい
初めて死にたいと思いました
この気持ちに押し潰されそうです

4ヶ月という短い交際期間ですが
恋人に騙されたダメージは大き過ぎました。


自分結果論を信条にしているので
現実は受け止めているつもりですが
自分を蔑ろにした相手なのに
彼への愛情も消せない自分に
腹が立ちます…。


また素直に笑って
純粋に人と向き合いたいのに
このままでは誰も愛せない気がします。


少しでも記憶から彼を消し去る
それしかないと思うのですが
その方法がわかりません…

何かいい方法や、心の持ち方、お叱り、
何でもいいのでお助けください。
何卒、よろしくお願いいたします。",2017-01-11 17:09:15 +0900,2017-08-17 00:44:11 +0900,,,2017-01-11 21:22:07 +0900,false,恋愛相談,11,1
15044,母の態度に夫が怒っている,"初めて相談させていただきます。
私の夫が私の母を嫌っています。
理由は母が夫を馬鹿にしたような発言をするためだそうです。

母は昔から人をステータス等で判断したり、私が傷つくようなことをやめてと言っても言うような人です。反論すると倍になって返ってくるので我慢するしかありません。

家族(弟夫婦も含む)と私達夫婦で食事中、夫の出身地を何もないところと馬鹿にして、そこに住む人はパチンコくらいしか楽しみがないとまで言いました。
夫はうちの祖父もパチンコに行っていたと話していて、笑っていたので気にしてないのかなと思っていました。正直私は母のあまりの失礼さに怒りを感じていました。

他にも両親と夫とで焼肉に行った時、夫が焼いてくれていたのですが、弟(自分の息子)が焼肉屋でバイト経験があるから焼くのがうまいという話を始めたこともありました。

結婚して8年目にして初めて、ずっと母のことを嫌っていたことを告白されました。かなり怒りは強いようで、「たまにしか会わない人間だし、表面上は普通に接してる」「(実家に)行かなくていいなら行きたくねーよ。めんどくせー！」と吐き捨てるように言われました。

私も母には幼い頃から傷つけられ振り回されてきたので、正直嫌で嫌でたまりませんがそれでも親なので、ひどい言われ方をしたのはショックでした。

でも夫に対して失礼な態度をとる母にも怒りでいっぱいです。

夫がいないところでも私に夫の職業を侮辱したり、父親を知らない夫の血筋をはっきりさせろ、うちは血筋を気にする家系だなどと言われたこともあります。

私が気づかないところで馬鹿にしたこともあるかもしれません。

そういうこともあり、次食事等に誘われたら私はどうしたらいいのだろうと悩んでいます。夫が怒っていることを母に伝えたほうがよいのでしょうか。アドバイスいただけるとありがたいです。よろしくお願いいたします。",2017-01-11 17:07:29 +0900,2017-02-13 17:31:13 +0900,,,2017-01-12 02:23:51 +0900,false,家族親族,17,2
15043,神棚の札,"お札を神棚に入れてありますが
３枚ぐらい一緒に入れても大丈夫なんですか？
又古い札がいつまでも残ってるんですが
古い札４枚神棚にありますが
家は家族みんなだらしなく
掃除が出来なくて
足の踏み場もなく部屋が汚く
簡単にごみ屋敷みたいな家です
私は綺麗好きですが
兄弟母親もだらしなくて
しかも私だけ不思議な体験します
幽体離脱したり、男のうめき声や、寝てるときに白い着物着たおばあさんが乗ってたり、家族は誰も信じてもらえなくて
小さいころに不思議な体験してから人生何やってもうまくいかないし
変な体験するし、ですからお札や占いなど信じる方です
やはり部屋汚かったり古いお札がいつまでもあるのは良くないですよね
",2017-01-11 17:03:47 +0900,2017-02-13 18:26:24 +0900,,,2017-01-11 17:54:24 +0900,false,その他,8,1
15042,人生で初めての彼氏です。のその後のです。,"彼に聞いてみました。ＬＩＮＥの中での話です。

私が「もうすぐ、お付き合いして１年になるでしょ？このまま、お付き合いしてて大丈夫？もし、嫌だったらハッキリ言ってもらって構わないよ。」

「子供、好きなの？それによってもだいぶ変わってくるよ。」

「もし、顔を合わせていいずらいようだったら、ＬＩＮＥでもいいよ。私もイいずらくなっちゃうタイプだから解るよ。」


彼からは、夜中にＬＩＮＥで「僕も将来の事、いろいろ考えていて、ちょっと違うかな。と思ってて、このままズルズルお付き合いしても時間がすぎるだけなのでお別れしましょう。」
僕よりもいい人を見つけてください。ありがとうございました。

私も「解った。今までありがとう。可愛い女性を見つけてください。お互い頑張りましょう。」で終わりました。





",2017-01-11 15:42:51 +0900,2017-10-01 22:19:55 +0900,,,2017-01-11 18:36:55 +0900,false,恋愛相談,9,1
15041,会話の仕方がわからない,"友達、会社の人、知り合いや他人の人との会話の仕方が分かりません。何を話せばいいのか、話の盛り上げ方も分からない。すぐ会話が無くなる。言葉が出なくなります。私との会話がつまらないのか、皆すぐスマホを見て暇を潰そうとします。
言葉のキャッチボールや、声のトーンや表情などを心がけているつもりです。
どうして人とコミュニケーションがここまで取れないのか分かりません。
よく言う空気を読むというのも分からないです。
どうすればよいでしょうか？
よろしくお願いします。",2017-01-11 14:29:50 +0900,2017-06-09 04:45:53 +0900,,,2017-01-12 00:43:52 +0900,false,他人・友人関係,18,2
15040,父親の最後の言葉が苦しいです,"8 年も前に他界した父親の言葉を思い出すと辛いです。私は、結婚して、遠くに住むようになり、なかなか会いに帰れなかったのですが、それでも、1 年に1回ぐらいは両親の顔を見に帰省していました。離れてるので、こっちに来ないかと言ったこともあります。答えはNo でした。長く住んだ場所を離れたくない気持ちはわかりましたので無理強いするつもりもありませんでした。

でも、父親が最期に言ったんです。イイカッコするなと。愕然としました。私の言った事をそんな風に捉えていたのかと思うと、ショックでした。それから、実家のことで動いてる私をあの世で父親は、「またイイカッコして」と思ってるんじゃないかと思うようになり、嫌になります。

今は施設に入っている認知症の母親のことがありますので1,2カ月に1回帰省してるのですが、
本音を言うと多少の無理をしています。

そんなとき、父親の言葉が頭をよぎります。

私のしてることは父親の言うように、ただの自己満足なのかと思ってしまいます。
空しくなります。

母親のことも、姉のことも何もかも放り投げてしまいたい時があります。

いいえ、母親には無理してでも会いにいきたいのです。でも、父親の言葉が私にブレーキをかけます。

実家の事だけでなく、何か行動するとき、父親の言葉が思い出されます。

どう気持ちを持っていけばいいか教えてください。


",2017-01-11 13:52:28 +0900,2017-01-26 20:56:03 +0900,,,2017-01-12 00:02:41 +0900,false,後悔・自己嫌悪,17,2
15039,頑張っても報われない気持ち,"息子が大学受験を控えています。

大変厳しい部活をしていたので、受験勉強はまともに出来ませんでした。本人は、部活とても頑張っていましたが、強豪校なので選手に選ばれることもなく試合に出ることも出来ませんでした（朝6：30に家を出て、夜は22：30に帰宅。土日も、試験勉強期間も部活）

今は、希望している大学に入れるか分からない状況で、本人を見ていてとても辛いです。

同じ部活の友人達はもともと頭が良いからこんなに頑張って勉強してる奴はいない。こんなの俺ともう一人ぐらいだ。
と、精神的に相当参っているようで、食欲もなく、眠れていないと言っており、とてもげっそりしています。

そんな時は、親である私が大きな気持ちで支えなければならないのに、
なんで息子ばかりがこんな目に会うんだろうという気持ちが強くなり（いわゆる母親失格）私も参ってしまい、優しく対応できません。

息子は高校受験で第1希望校に行けなかったので、何とか希望大学には合格して自分に自信を持たせてあげたいと思いますが、私の気持ちと行動が真逆になり、息子に余計なストレスをかけてしまっているのです。
親として最悪です。息子がこんな大事な時期なのに。

こんな親ならいない方が、息子は伸び伸び育つと思います。
もう、親である事に自信がないし、疲れてしまったし、そんなことを考えるようなダメ人間で、もう、どう考えたら良いか分からなくなってしまいました。

どうして息子は頑張っても良い結果が出ないのでしょうか。

やっぱり、私のダメ人間が遺伝しているからどうしようもないのでしょうか。
そう思うと、息子が不憫すぎて見ていられないし、そんな息子をみたくないので、私は早く病気にでもなって死んだ方が良いと思っています。
弱すぎて自分から死ねないという最悪な奴です。


もし、良い考え方や息子への対応方法があるのなら、お聞かせ下さい。
わがままな内容ですみません。
",2017-01-11 13:14:56 +0900,2017-01-14 07:03:16 +0900,,,2017-01-12 01:15:04 +0900,false,心構え・生きる智慧,12,3
15038,息子　部活,"昨日息子のことで質問させて頂いたのですが、
関連することで、もうひとつご相談させてください。

部活の保護者との関係につかれています。
息子が所属しているバスケ部は強く、大会では毎回決勝にいく強豪校です。（息子はほぼベンチであまり活躍していませんが・・・）
だからというのもあり、保護者の熱の入りようがすごいです。

代々保護者のかかわりが結構ある私立の中学で、試合の応援は当たり前、そのたびに差し入れ、買い物分担などあります。
車だしなどはありませんが、遠征や練習試合などはほとんどの保護者が観覧、また普通の練習時でさえ学校へ行って差し入れされる保護者もいらっしゃいます。
しかも、母親だけではなく、父親も。ほとんどの家庭が両親そろってです。

私も試合は見に行きたいですし、応援するのはいいと思うのですが、プレーのことに口を出したり、部活内でのトラブルをママ友LINEグループで話し合ったり。。。。

正直疲れています。

飲み会や、ランチなどなんだかんだ集まりが月1回はあります。
私はほぼ参加しませんので、最近ではほかのママたちから明らかに浮いている感じが伝わります。
LINEグループもおそらく私を外したグループがあるのではないかと言うくらいです。

もう中学生なので、親の関係が子供に影響することはないと思い、距離を置いていますが、保護者として良い関係を保つため、いやでも参加したほうがいいのか・・・と悩んでいます。

集まりに参加するのは気がのりませんが、試合の応援など、行くときにひとり浮いてしまうのは寂しいと、矛盾していますが感じています。

アドバイス頂ければ助かります。
",2017-01-11 12:49:32 +0900,2017-01-11 18:39:16 +0900,,,2017-01-11 15:13:03 +0900,false,学校・会社・働く,3,1
15037,過去への後悔が原因の鬱状態から抜け出せません,"私は30代独身会社員です。
10年以上前の大きな後悔から抜け出せず抑鬱状態がずっと続いています。
また、それが原因で失敗してしまった人生を順調に見える他人の人生と比べてしまい、苦しんでおります。

原因は新卒で入社した会社を辞め、転職した事です。
当時自分に過度の自信を持っていた事と、世間の転職ブームに影響され安易に会社を辞め新しいチャレンジ(転職)をする選択をしました。
結果的には大失敗でした。
仕事内容も合わず、辛い毎日の中、最初の会社で社内恋愛をしていた彼女を失い、鬱状態へ。
色々な物を失って初めて自分の選択の愚かさに気づきました。
休職する、仕事を辞めるなどして治すべきだったのでしょうが、空白期間があっては採用されないのではないかという恐怖から転職を何回か繰り返し現在に至ります。
その間通院や薬などで鬱病治療をした時期もありましたが、結局良くなっておりません。

あの時転職しなければ当時の彼女と結婚して、そこそこいい会社で幸せな人生を過ごせていたのではないか。
現在の状況と手に入れられたはずであった人生を比較してしまい、今でも苦しくなります。

鬱や様々な書物等も読みましたが、結局思考のループから抜け出せず、この様な状況でこの先生きていくことに辛さを感じております。

今後どの様に生きていけば良いのででょうか。",2017-01-11 12:15:21 +0900,2017-06-15 20:20:13 +0900,,,2017-01-12 11:19:26 +0900,false,後悔・自己嫌悪,21,2
15036,相談する場が無い,"海外の教会のように、誰にも知られず、
お金もかからず、相談できるお寺は無いのでしょうか。

自分の近所で相談というか質問してみましたが、
「相談料は五千円です」と言われ、結局、世の中お金か・・・。
と痛感しました。

ここのように他の人にも見られるような公の場所では
書けないようなことばかりなのです。

日本の教会でも相談できるような開けた場所は
探しましたが無さそうです。",2017-01-11 11:50:28 +0900,2017-02-02 17:22:46 +0900,,,2017-01-11 16:20:09 +0900,false,後悔・自己嫌悪,46,3
15035,ぶち殺すぞと言われた,"結婚2年目の初婚同士、お恥ずかしながらできちゃった婚です。

2日前に夫から、「ぶち殺すぞ」と言われました。理由は、私が誤って夫の足を踏んでしまい、(巻き爪で)痛がったのをふざけてもう一度踏もうとした事からです。そんな些細な事でぶち殺す、だなんて言われた事がショックで、お互いにそれからまともに会話していません。

今までも何度か喧嘩をしてきましたが、お互い喧嘩が上手くなく、怒って黙るだけだったり、話し合っても上手く伝わることなくなぁなぁで終わり、といったパターンばかりです。
今までは私が我慢して許してきましたが、今回ばかりは絶対に言ってはいけない言葉を言われたことで、私から歩みよりたくはない、と思ってしまっています。しかし夫の性格上、夫から謝ってくるのはほぼ無いです。

子どももまだ小さいですし、夫にもよく懐いているため、さすがに離婚までは考えておりませんが、どうしたら夫とスッキリ仲直りできるでしょうか？やはり私から謝り、理解されることなく終わるしかないのでしょうか。",2017-01-11 11:20:05 +0900,2017-06-03 16:01:56 +0900,,,2017-01-11 14:01:52 +0900,false,夫婦関係,16,2
